,id_usuario,registro,pais,comprador
8674,8674,2021-11-17,United Kingdom,0
8675,8675,2021-11-17,Portugal,1
8676,8676,2021-11-17,Italy,1
8677,8677,2021-11-17,Spain,1
8678,8678,2021-11-17,Spain,1
8679,8679,2021-11-17,Croatia,0
8680,8680,2021-11-17,Denmark,0
8681,8681,2021-11-17,Spain,1
8682,8682,2021-11-17,Spain,0
8683,8683,2021-11-17,Spain,0
8684,8684,2021-11-17,Spain,1
8685,8685,2021-11-17,Portugal,0
8686,8686,2021-11-17,Spain,0
8687,8687,2021-11-17,France,1
8688,8688,2021-11-17,Spain,0
8689,8689,2021-11-17,Spain,1
8690,8690,2021-11-17,Spain,0
8691,8691,2021-11-17,Spain,1
8692,8692,2021-11-17,France,0
8693,8693,2021-11-17,United Kingdom,1
8694,8694,2021-11-17,Spain,0
8695,8695,2021-11-17,France,0
8696,8696,2021-11-17,Spain,1
8697,8697,2021-11-17,Italy,1
8698,8698,2021-11-17,France,0
8699,8699,2021-11-17,Spain,1
8700,8700,2021-11-17,Spain,0
8701,8701,2021-11-17,Spain,1
8702,8702,2021-11-17,France,1
8703,8703,2021-11-17,Italy,1
8704,8704,2021-11-17,Spain,1
8705,8705,2021-11-17,Spain,1
8706,8706,2021-11-17,France,1
8707,8707,2021-11-17,Latvia,1
8708,8708,2021-11-17,Spain,1
8709,8709,2021-11-17,Spain,1
8710,8710,2021-11-17,Italy,0
8711,8711,2021-11-17,Italy,0
8712,8712,2021-11-17,Italy,0
8713,8713,2021-11-17,Spain,0
8714,8714,2021-11-17,United Kingdom,0
8715,8715,2021-11-17,Spain,0
8716,8716,2021-11-17,Spain,1
8717,8717,2021-11-17,Malta,0
8718,8718,2021-11-17,Spain,1
8719,8719,2021-11-17,Spain,0
8720,8720,2021-11-17,Spain,0
8721,8721,2021-11-17,Italy,0
8722,8722,2021-11-17,Italy,1
8723,8723,2021-11-17,United Kingdom,0
8724,8724,2021-11-17,Spain,1
8725,8725,2021-11-17,Portugal,0
8726,8726,2021-11-17,Romania,1
8727,8727,2021-11-17,Spain,0
8728,8728,2021-11-17,Sweden,0
8729,8729,2021-11-17,Spain,0
8730,8730,2021-11-17,Spain,1
8731,8731,2021-11-17,Spain,1
8732,8732,2021-11-17,Romania,0
8733,8733,2021-11-17,Spain,0
8734,8734,2021-11-17,Spain,1
8735,8735,2021-11-17,Portugal,0
8736,8736,2021-11-17,Spain,0
8737,8737,2021-11-17,Spain,1
8738,8738,2021-11-17,Spain,1
8739,8739,2021-11-17,France,0
8740,8740,2021-11-17,Spain,0
8741,8741,2021-11-17,Italy,1
8742,8742,2021-11-17,Portugal,1
8743,8743,2021-11-17,Spain,1
8744,8744,2021-11-17,United Kingdom,0
8745,8745,2021-11-17,Spain,0
8746,8746,2021-11-17,Spain,0
8747,8747,2021-11-17,Italy,0
8748,8748,2021-11-17,Sweden,1
8749,8749,2021-11-17,United Kingdom,0
8750,8750,2021-11-17,Spain,0
8751,8751,2021-11-17,Spain,1
8752,8752,2021-11-17,Hungary,1
8753,8753,2021-11-17,Spain,1
8754,8754,2021-11-17,Italy,1
8755,8755,2021-11-17,Slovenia,0
8756,8756,2021-11-17,Portugal,0
8757,8757,2021-11-17,France,0
8758,8758,2021-11-17,Portugal,0
8759,8759,2021-11-17,Spain,1
8760,8760,2021-11-17,France,0
8761,8761,2021-11-17,United Kingdom,1
8762,8762,2021-11-17,Poland,1
8763,8763,2021-11-17,United Kingdom,1
8764,8764,2021-11-17,Austria,1
8765,8765,2021-11-17,Spain,0
8766,8766,2021-11-17,Spain,0
8767,8767,2021-11-17,Spain,0
8768,8768,2021-11-17,Portugal,0
8769,8769,2021-11-17,Spain,0
8770,8770,2021-11-17,Spain,0
8771,8771,2021-11-17,Lithuania,0
8772,8772,2021-11-17,Spain,0
8773,8773,2021-11-17,France,1
8774,8774,2021-11-17,Czech Republic,1
8775,8775,2021-11-17,Spain,1
8776,8776,2021-11-17,France,0
8777,8777,2021-11-17,Malta,0
8778,8778,2021-11-17,Portugal,1
8779,8779,2021-11-17,France,1
8780,8780,2021-11-17,Spain,0
8781,8781,2021-11-17,Spain,0
8782,8782,2021-11-17,Portugal,1
8783,8783,2021-11-17,Spain,0
8784,8784,2021-11-17,Spain,0
8785,8785,2021-11-17,Hungary,0
8786,8786,2021-11-17,Slovakia,0
8787,8787,2021-11-17,Austria,1
8788,8788,2021-11-17,Slovakia,1
8789,8789,2021-11-17,Bulgaria,1
8790,8790,2021-11-17,Spain,1
8791,8791,2021-11-17,Portugal,1
8792,8792,2021-11-17,Hungary,0
8793,8793,2021-11-17,France,1
8794,8794,2021-11-17,Spain,1
8795,8795,2021-11-17,Italy,0
8796,8796,2021-11-17,Estonia,0
8797,8797,2021-11-17,Luxembourg,1
8798,8798,2021-11-17,United Kingdom,0
8799,8799,2021-11-17,Italy,0
8800,8800,2021-11-17,Czech Republic,1
8801,8801,2021-11-17,Spain,0
8802,8802,2021-11-17,Spain,0
8803,8803,2021-11-17,Belgium,1
8804,8804,2021-11-17,Spain,0
8805,8805,2021-11-17,Italy,0
8806,8806,2021-11-17,Finland,0
8807,8807,2021-11-17,Slovenia,1
8808,8808,2021-11-17,Spain,0
8809,8809,2021-11-17,Spain,1
8810,8810,2021-11-17,Italy,1
8811,8811,2021-11-17,Spain,1
8812,8812,2021-11-17,Italy,1
8813,8813,2021-11-17,Spain,0
8814,8814,2021-11-17,Spain,0
8815,8815,2021-11-17,United Kingdom,1
8816,8816,2021-11-17,Spain,0
8817,8817,2021-11-17,France,1
8818,8818,2021-11-17,Italy,0
8819,8819,2021-11-17,Hungary,0
8820,8820,2021-11-17,Spain,0
8821,8821,2021-11-17,Finland,1
8822,8822,2021-11-17,France,0
8823,8823,2021-11-17,Sweden,0
8824,8824,2021-11-17,Poland,1
8825,8825,2021-11-17,France,1
8826,8826,2021-11-17,Spain,0
8827,8827,2021-11-17,Spain,0
8828,8828,2021-11-17,Italy,0
8829,8829,2021-11-17,United Kingdom,0
8830,8830,2021-11-17,Portugal,0
8831,8831,2021-11-17,France,1
8832,8832,2021-11-17,Spain,0
8833,8833,2021-11-17,Portugal,0
8834,8834,2021-11-17,United Kingdom,1
8835,8835,2021-11-17,Portugal,0
8836,8836,2021-11-17,Spain,1
8837,8837,2021-11-17,France,0
8838,8838,2021-11-17,France,0
8839,8839,2021-11-17,France,0
8840,8840,2021-11-17,Portugal,0
8841,8841,2021-11-17,Spain,0
8842,8842,2021-11-17,Denmark,0
8843,8843,2021-11-17,Italy,0
8844,8844,2021-11-17,United Kingdom,1
8845,8845,2021-11-17,Lithuania,0
8846,8846,2021-11-17,Portugal,0
8847,8847,2021-11-17,Italy,0
8848,8848,2021-11-17,Spain,0
8849,8849,2021-11-17,United Kingdom,0
8850,8850,2021-11-17,Hungary,0
8851,8851,2021-11-17,Portugal,0
8852,8852,2021-11-17,Italy,1
8853,8853,2021-11-17,France,0
8854,8854,2021-11-17,Spain,0
8855,8855,2021-11-17,Italy,1
8856,8856,2021-11-17,Austria,1
8857,8857,2021-11-17,Spain,0
8858,8858,2021-11-17,Portugal,0
8859,8859,2021-11-17,Spain,0
8860,8860,2021-11-17,Slovenia,0
8861,8861,2021-11-17,Portugal,1
8862,8862,2021-11-17,Slovakia,0
8863,8863,2021-11-17,Italy,1
8864,8864,2021-11-17,Spain,1
8865,8865,2021-11-17,Greece,1
8866,8866,2021-11-17,Italy,1
8867,8867,2021-11-17,United Kingdom,0
8868,8868,2021-11-17,Italy,1
8869,8869,2021-11-17,Italy,0
8870,8870,2021-11-17,Spain,0
8871,8871,2021-11-17,Spain,0
8872,8872,2021-11-17,Portugal,1
8873,8873,2021-11-17,France,0
8874,8874,2021-11-17,Spain,0
8875,8875,2021-11-17,United Kingdom,0
8876,8876,2021-11-17,Portugal,0
8877,8877,2021-11-17,Spain,0
8878,8878,2021-11-17,Spain,0
8879,8879,2021-11-17,United Kingdom,1
8880,8880,2021-11-17,Portugal,1
8881,8881,2021-11-17,Spain,0
8882,8882,2021-11-17,United Kingdom,0
8883,8883,2021-11-18,United Kingdom,1
8884,8884,2021-11-18,Spain,0
8885,8885,2021-11-18,France,0
8886,8886,2021-11-18,France,0
8887,8887,2021-11-18,France,1
8888,8888,2021-11-18,Denmark,0
8889,8889,2021-11-18,Portugal,1
8890,8890,2021-11-18,United Kingdom,0
8891,8891,2021-11-18,France,1
8892,8892,2021-11-18,Spain,1
8893,8893,2021-11-18,Spain,0
8894,8894,2021-11-18,Spain,0
8895,8895,2021-11-18,Spain,1
8896,8896,2021-11-18,Slovenia,1
8897,8897,2021-11-18,Spain,1
8898,8898,2021-11-18,Spain,0
8899,8899,2021-11-18,United Kingdom,0
8900,8900,2021-11-18,Italy,1
8901,8901,2021-11-18,Italy,0
8902,8902,2021-11-18,Spain,0
8903,8903,2021-11-18,Spain,0
8904,8904,2021-11-18,Spain,0
8905,8905,2021-11-18,Spain,1
8906,8906,2021-11-18,Portugal,0
8907,8907,2021-11-18,Italy,1
8908,8908,2021-11-18,Luxembourg,0
8909,8909,2021-11-18,Cyprus,0
8910,8910,2021-11-18,Spain,0
8911,8911,2021-11-18,Portugal,1
8912,8912,2021-11-18,Spain,1
8913,8913,2021-11-18,United Kingdom,1
8914,8914,2021-11-18,Italy,1
8915,8915,2021-11-18,Portugal,1
8916,8916,2021-11-18,France,0
8917,8917,2021-11-18,Portugal,0
8918,8918,2021-11-18,France,0
8919,8919,2021-11-18,Spain,0
8920,8920,2021-11-18,Denmark,0
8921,8921,2021-11-18,Denmark,1
8922,8922,2021-11-18,Italy,0
8923,8923,2021-11-18,Spain,0
8924,8924,2021-11-18,Italy,0
8925,8925,2021-11-18,Portugal,0
8926,8926,2021-11-18,Spain,1
8927,8927,2021-11-18,Spain,0
8928,8928,2021-11-18,United Kingdom,1
8929,8929,2021-11-18,Poland,1
8930,8930,2021-11-18,Spain,0
8931,8931,2021-11-18,Poland,0
8932,8932,2021-11-18,Spain,0
8933,8933,2021-11-18,Spain,0
8934,8934,2021-11-18,France,0
8935,8935,2021-11-18,Spain,0
8936,8936,2021-11-18,Spain,0
8937,8937,2021-11-18,France,0
8938,8938,2021-11-18,Portugal,0
8939,8939,2021-11-18,France,1
8940,8940,2021-11-18,Spain,1
8941,8941,2021-11-18,Italy,0
8942,8942,2021-11-18,Spain,1
8943,8943,2021-11-18,Portugal,0
8944,8944,2021-11-18,Spain,1
8945,8945,2021-11-18,Italy,1
8946,8946,2021-11-18,Romania,0
8947,8947,2021-11-18,Italy,0
8948,8948,2021-11-18,Spain,1
8949,8949,2021-11-18,Italy,1
8950,8950,2021-11-18,Sweden,1
8951,8951,2021-11-18,Spain,1
8952,8952,2021-11-18,United Kingdom,0
8953,8953,2021-11-18,Denmark,1
8954,8954,2021-11-18,France,0
8955,8955,2021-11-18,Spain,0
8956,8956,2021-11-18,Italy,0
8957,8957,2021-11-18,Slovenia,1
8958,8958,2021-11-18,Croatia,1
8959,8959,2021-11-18,Spain,1
8960,8960,2021-11-18,Spain,0
8961,8961,2021-11-18,France,1
8962,8962,2021-11-18,France,0
8963,8963,2021-11-18,Poland,1
8964,8964,2021-11-18,France,0
8965,8965,2021-11-18,Spain,0
8966,8966,2021-11-18,Spain,1
8967,8967,2021-11-18,Spain,1
8968,8968,2021-11-18,Italy,0
8969,8969,2021-11-18,Spain,0
8970,8970,2021-11-18,Spain,1
8971,8971,2021-11-18,France,0
8972,8972,2021-11-18,France,0
8973,8973,2021-11-18,Italy,1
8974,8974,2021-11-18,Spain,0
8975,8975,2021-11-18,France,1
8976,8976,2021-11-18,United Kingdom,1
8977,8977,2021-11-18,Sweden,0
8978,8978,2021-11-18,Portugal,0
8979,8979,2021-11-18,Croatia,1
8980,8980,2021-11-18,Spain,0
8981,8981,2021-11-18,United Kingdom,0
8982,8982,2021-11-18,Spain,1
8983,8983,2021-11-18,Spain,0
8984,8984,2021-11-18,Spain,0
8985,8985,2021-11-18,Portugal,0
8986,8986,2021-11-18,Spain,0
8987,8987,2021-11-18,Spain,0
8988,8988,2021-11-18,Czech Republic,0
8989,8989,2021-11-18,Spain,0
8990,8990,2021-11-18,Spain,1
8991,8991,2021-11-18,Spain,1
8992,8992,2021-11-18,Spain,1
8993,8993,2021-11-18,Spain,1
8994,8994,2021-11-18,United Kingdom,0
8995,8995,2021-11-18,France,0
8996,8996,2021-11-18,Spain,0
8997,8997,2021-11-18,Spain,0
8998,8998,2021-11-18,Spain,0
8999,8999,2021-11-18,France,1
9000,9000,2021-11-18,Spain,0
9001,9001,2021-11-18,Spain,0
9002,9002,2021-11-18,Spain,0
9003,9003,2021-11-18,Germany,0
9004,9004,2021-11-18,Spain,1
9005,9005,2021-11-18,France,1
9006,9006,2021-11-18,Denmark,0
9007,9007,2021-11-18,France,0
9008,9008,2021-11-18,Greece,0
9009,9009,2021-11-18,Italy,0
9010,9010,2021-11-18,Spain,1
9011,9011,2021-11-18,Spain,0
9012,9012,2021-11-18,Portugal,1
9013,9013,2021-11-18,Spain,1
9014,9014,2021-11-18,Germany,1
9015,9015,2021-11-18,Italy,1
9016,9016,2021-11-18,Spain,0
9017,9017,2021-11-18,Spain,1
9018,9018,2021-11-18,Portugal,1
9019,9019,2021-11-18,Spain,0
9020,9020,2021-11-18,Spain,0
9021,9021,2021-11-18,Portugal,0
9022,9022,2021-11-18,France,0
9023,9023,2021-11-18,Spain,0
9024,9024,2021-11-18,Germany,0
9025,9025,2021-11-18,Spain,0
9026,9026,2021-11-18,United Kingdom,1
9027,9027,2021-11-18,Italy,1
9028,9028,2021-11-18,Spain,1
9029,9029,2021-11-18,Italy,0
9030,9030,2021-11-18,Spain,1
9031,9031,2021-11-18,Italy,1
9032,9032,2021-11-18,United Kingdom,1
9033,9033,2021-11-18,Italy,0
9034,9034,2021-11-18,United Kingdom,1
9035,9035,2021-11-18,United Kingdom,1
9036,9036,2021-11-18,Portugal,0
9037,9037,2021-11-18,Greece,0
9038,9038,2021-11-18,Hungary,0
9039,9039,2021-11-18,Portugal,1
9040,9040,2021-11-18,Portugal,1
9041,9041,2021-11-18,Spain,1
9042,9042,2021-11-18,Portugal,1
9043,9043,2021-11-18,United Kingdom,1
9044,9044,2021-11-18,Spain,0
9045,9045,2021-11-18,Hungary,0
9046,9046,2021-11-18,Spain,1
9047,9047,2021-11-18,Spain,0
9048,9048,2021-11-18,Finland,0
9049,9049,2021-11-18,Germany,0
9050,9050,2021-11-18,France,0
9051,9051,2021-11-18,Spain,0
9052,9052,2021-11-18,Spain,0
9053,9053,2021-11-18,Italy,0
9054,9054,2021-11-18,Spain,0
9055,9055,2021-11-18,Spain,0
9056,9056,2021-11-18,United Kingdom,0
9057,9057,2021-11-18,Germany,0
9058,9058,2021-11-18,Germany,1
9059,9059,2021-11-18,Portugal,0
9060,9060,2021-11-18,Spain,0
9061,9061,2021-11-18,Spain,0
9062,9062,2021-11-18,Spain,0
9063,9063,2021-11-18,Spain,0
9064,9064,2021-11-18,Greece,0
9065,9065,2021-11-18,France,0
9066,9066,2021-11-18,Hungary,0
9067,9067,2021-11-18,Sweden,0
9068,9068,2021-11-18,Spain,1
9069,9069,2021-11-18,Spain,0
9070,9070,2021-11-18,Spain,1
9071,9071,2021-11-18,Portugal,0
9072,9072,2021-11-18,France,1
9073,9073,2021-11-18,Spain,0
9074,9074,2021-11-18,France,0
9075,9075,2021-11-18,France,1
9076,9076,2021-11-18,Spain,0
9077,9077,2021-11-18,France,1
9078,9078,2021-11-18,United Kingdom,1
9079,9079,2021-11-18,United Kingdom,0
9080,9080,2021-11-18,Spain,0
9081,9081,2021-11-18,France,1
9082,9082,2021-11-18,Italy,0
9083,9083,2021-11-18,Italy,1
9084,9084,2021-11-18,Spain,0
9085,9085,2021-11-18,Spain,0
9086,9086,2021-11-18,Spain,1
9087,9087,2021-11-18,Portugal,1
9088,9088,2021-11-18,Spain,1
9089,9089,2021-11-18,France,1
9090,9090,2021-11-18,United Kingdom,0
9091,9091,2021-11-18,France,0
9092,9092,2021-11-18,Spain,1
9093,9093,2021-11-18,Italy,0
9094,9094,2021-11-18,United Kingdom,1
9095,9095,2021-11-18,Portugal,1
9096,9096,2021-11-18,Italy,1
9097,9097,2021-11-18,Portugal,1
9098,9098,2021-11-18,Italy,1
9099,9099,2021-11-18,Portugal,1
9100,9100,2021-11-18,Spain,0
9101,9101,2021-11-18,France,0
9102,9102,2021-11-18,Italy,0
9103,9103,2021-11-18,Spain,1
9104,9104,2021-11-18,Spain,0
9105,9105,2021-11-18,United Kingdom,0
9106,9106,2021-11-18,Spain,1
9107,9107,2021-11-18,Portugal,0
9108,9108,2021-11-18,United Kingdom,0
9109,9109,2021-11-18,Lithuania,1
9110,9110,2021-11-18,Spain,0
9111,9111,2021-11-18,Italy,0
9112,9112,2021-11-18,United Kingdom,0
9113,9113,2021-11-18,Spain,1
9114,9114,2021-11-18,Spain,0
9115,9115,2021-11-18,Spain,1
9116,9116,2021-11-18,Spain,0
9117,9117,2021-11-18,Italy,0
9118,9118,2021-11-18,Italy,0
9119,9119,2021-11-18,France,0
9120,9120,2021-11-19,France,0
9121,9121,2021-11-19,Portugal,1
9122,9122,2021-11-19,Spain,0
9123,9123,2021-11-19,Poland,0
9124,9124,2021-11-19,Spain,1
9125,9125,2021-11-19,Italy,0
9126,9126,2021-11-19,Spain,1
9127,9127,2021-11-19,Portugal,0
9128,9128,2021-11-19,Slovakia,0
9129,9129,2021-11-19,France,0
9130,9130,2021-11-19,Spain,0
9131,9131,2021-11-19,United Kingdom,1
9132,9132,2021-11-19,Spain,1
9133,9133,2021-11-19,Spain,1
9134,9134,2021-11-19,Spain,0
9135,9135,2021-11-19,Spain,0
9136,9136,2021-11-19,Spain,1
9137,9137,2021-11-19,Spain,1
9138,9138,2021-11-19,Poland,0
9139,9139,2021-11-19,Spain,1
9140,9140,2021-11-19,Spain,0
9141,9141,2021-11-19,Italy,1
9142,9142,2021-11-19,Estonia,1
9143,9143,2021-11-19,Slovakia,0
9144,9144,2021-11-19,Spain,1
9145,9145,2021-11-19,Spain,1
9146,9146,2021-11-19,Denmark,0
9147,9147,2021-11-19,Netherlands,1
9148,9148,2021-11-19,Luxembourg,1
9149,9149,2021-11-19,Spain,0
9150,9150,2021-11-19,Italy,0
9151,9151,2021-11-19,Netherlands,1
9152,9152,2021-11-19,Slovakia,0
9153,9153,2021-11-19,Italy,1
9154,9154,2021-11-19,France,0
9155,9155,2021-11-19,Portugal,0
9156,9156,2021-11-19,France,1
9157,9157,2021-11-19,Spain,0
9158,9158,2021-11-19,Portugal,1
9159,9159,2021-11-19,United Kingdom,0
9160,9160,2021-11-19,Italy,1
9161,9161,2021-11-19,Spain,1
9162,9162,2021-11-19,Spain,0
9163,9163,2021-11-19,France,0
9164,9164,2021-11-19,Portugal,0
9165,9165,2021-11-19,Germany,1
9166,9166,2021-11-19,Spain,1
9167,9167,2021-11-19,Spain,0
9168,9168,2021-11-19,Spain,1
9169,9169,2021-11-19,Italy,0
9170,9170,2021-11-19,Italy,1
9171,9171,2021-11-19,Italy,1
9172,9172,2021-11-19,Spain,1
9173,9173,2021-11-19,France,0
9174,9174,2021-11-19,United Kingdom,0
9175,9175,2021-11-19,Spain,1
9176,9176,2021-11-19,Romania,1
9177,9177,2021-11-19,United Kingdom,1
9178,9178,2021-11-19,Spain,1
9179,9179,2021-11-19,Spain,0
9180,9180,2021-11-19,United Kingdom,0
9181,9181,2021-11-19,Italy,0
9182,9182,2021-11-19,Bulgaria,1
9183,9183,2021-11-19,Spain,0
9184,9184,2021-11-19,France,0
9185,9185,2021-11-19,Spain,1
9186,9186,2021-11-19,France,0
9187,9187,2021-11-19,Spain,0
9188,9188,2021-11-19,Italy,1
9189,9189,2021-11-19,Spain,0
9190,9190,2021-11-19,Italy,1
9191,9191,2021-11-19,Spain,0
9192,9192,2021-11-19,United Kingdom,0
9193,9193,2021-11-19,Italy,1
9194,9194,2021-11-19,Spain,0
9195,9195,2021-11-19,Spain,1
9196,9196,2021-11-19,Italy,0
9197,9197,2021-11-19,Germany,1
9198,9198,2021-11-19,Spain,0
9199,9199,2021-11-19,Malta,1
9200,9200,2021-11-19,Spain,0
9201,9201,2021-11-19,France,1
9202,9202,2021-11-19,Estonia,1
9203,9203,2021-11-19,France,1
9204,9204,2021-11-19,Spain,1
9205,9205,2021-11-19,Portugal,0
9206,9206,2021-11-19,Spain,1
9207,9207,2021-11-19,Spain,1
9208,9208,2021-11-19,Spain,0
9209,9209,2021-11-19,Spain,0
9210,9210,2021-11-19,France,1
9211,9211,2021-11-19,Italy,0
9212,9212,2021-11-19,Lithuania,0
9213,9213,2021-11-19,Italy,0
9214,9214,2021-11-19,Spain,1
9215,9215,2021-11-19,Spain,1
9216,9216,2021-11-19,Spain,1
9217,9217,2021-11-19,Italy,1
9218,9218,2021-11-19,Italy,1
9219,9219,2021-11-19,Spain,0
9220,9220,2021-11-19,Italy,1
9221,9221,2021-11-19,Spain,1
9222,9222,2021-11-19,Spain,1
9223,9223,2021-11-19,Spain,1
9224,9224,2021-11-19,Italy,1
9225,9225,2021-11-19,Spain,1
9226,9226,2021-11-19,Spain,0
9227,9227,2021-11-19,France,1
9228,9228,2021-11-19,Spain,0
9229,9229,2021-11-19,Spain,0
9230,9230,2021-11-19,Spain,0
9231,9231,2021-11-19,Portugal,1
9232,9232,2021-11-19,United Kingdom,1
9233,9233,2021-11-19,Italy,1
9234,9234,2021-11-19,Spain,0
9235,9235,2021-11-19,Spain,1
9236,9236,2021-11-19,Spain,0
9237,9237,2021-11-19,Netherlands,1
9238,9238,2021-11-19,Spain,0
9239,9239,2021-11-19,Spain,0
9240,9240,2021-11-19,Belgium,1
9241,9241,2021-11-19,France,0
9242,9242,2021-11-19,Spain,0
9243,9243,2021-11-19,Portugal,1
9244,9244,2021-11-19,Spain,0
9245,9245,2021-11-19,Spain,1
9246,9246,2021-11-19,Spain,0
9247,9247,2021-11-19,Spain,0
9248,9248,2021-11-19,Spain,1
9249,9249,2021-11-19,United Kingdom,0
9250,9250,2021-11-19,Spain,0
9251,9251,2021-11-19,Portugal,0
9252,9252,2021-11-19,Greece,0
9253,9253,2021-11-19,Spain,1
9254,9254,2021-11-19,Greece,0
9255,9255,2021-11-19,Estonia,1
9256,9256,2021-11-19,Italy,0
9257,9257,2021-11-19,Italy,0
9258,9258,2021-11-19,Spain,1
9259,9259,2021-11-19,Spain,0
9260,9260,2021-11-19,Spain,0
9261,9261,2021-11-19,Cyprus,1
9262,9262,2021-11-19,Italy,1
9263,9263,2021-11-19,Spain,1
9264,9264,2021-11-19,Spain,0
9265,9265,2021-11-19,Portugal,0
9266,9266,2021-11-19,Spain,0
9267,9267,2021-11-19,Estonia,0
9268,9268,2021-11-19,Portugal,1
9269,9269,2021-11-19,Portugal,1
9270,9270,2021-11-19,Spain,1
9271,9271,2021-11-19,Spain,1
9272,9272,2021-11-19,Italy,0
9273,9273,2021-11-19,Spain,0
9274,9274,2021-11-19,Slovakia,0
9275,9275,2021-11-19,Finland,0
9276,9276,2021-11-19,Italy,1
9277,9277,2021-11-19,Hungary,0
9278,9278,2021-11-19,Spain,0
9279,9279,2021-11-19,Greece,1
9280,9280,2021-11-19,Italy,0
9281,9281,2021-11-19,Spain,0
9282,9282,2021-11-19,Italy,0
9283,9283,2021-11-19,Spain,1
9284,9284,2021-11-19,Italy,1
9285,9285,2021-11-19,Spain,1
9286,9286,2021-11-19,Spain,0
9287,9287,2021-11-19,Spain,0
9288,9288,2021-11-19,France,1
9289,9289,2021-11-19,Italy,0
9290,9290,2021-11-19,Portugal,1
9291,9291,2021-11-19,United Kingdom,1
9292,9292,2021-11-19,Spain,0
9293,9293,2021-11-19,Spain,0
9294,9294,2021-11-19,Portugal,0
9295,9295,2021-11-19,Portugal,0
9296,9296,2021-11-19,Italy,1
9297,9297,2021-11-19,United Kingdom,0
9298,9298,2021-11-19,Portugal,0
9299,9299,2021-11-19,Spain,1
9300,9300,2021-11-19,Portugal,0
9301,9301,2021-11-19,Italy,1
9302,9302,2021-11-19,Denmark,1
9303,9303,2021-11-19,Portugal,0
9304,9304,2021-11-19,Germany,1
9305,9305,2021-11-19,France,0
9306,9306,2021-11-19,Spain,1
9307,9307,2021-11-19,United Kingdom,0
9308,9308,2021-11-19,United Kingdom,1
9309,9309,2021-11-19,Italy,0
9310,9310,2021-11-19,Poland,0
9311,9311,2021-11-19,Czech Republic,1
9312,9312,2021-11-19,France,0
9313,9313,2021-11-19,United Kingdom,1
9314,9314,2021-11-19,Portugal,0
9315,9315,2021-11-19,Italy,0
9316,9316,2021-11-19,Spain,0
9317,9317,2021-11-19,Portugal,1
9318,9318,2021-11-19,Spain,0
9319,9319,2021-11-19,Italy,1
9320,9320,2021-11-19,United Kingdom,0
9321,9321,2021-11-19,Spain,1
9322,9322,2021-11-19,Spain,0
9323,9323,2021-11-19,Portugal,1
9324,9324,2021-11-19,Spain,0
9325,9325,2021-11-19,Spain,1
9326,9326,2021-11-19,Italy,1
9327,9327,2021-11-19,Belgium,1
9328,9328,2021-11-19,Spain,0
9329,9329,2021-11-19,Portugal,1
9330,9330,2021-11-19,Croatia,1
9331,9331,2021-11-19,Spain,1
9332,9332,2021-11-19,France,0
9333,9333,2021-11-19,Spain,1
9334,9334,2021-11-19,Spain,1
9335,9335,2021-11-19,Italy,1
9336,9336,2021-11-19,France,1
9337,9337,2021-11-19,Spain,1
9338,9338,2021-11-19,Italy,1
9339,9339,2021-11-19,Spain,1
9340,9340,2021-11-19,Italy,1
9341,9341,2021-11-19,Italy,0
9342,9342,2021-11-19,Malta,0
9343,9343,2021-11-19,Portugal,1
9344,9344,2021-11-19,France,0
9345,9345,2021-11-19,Spain,0
9346,9346,2021-11-19,Spain,0
9347,9347,2021-11-19,Portugal,1
9348,9348,2021-11-19,Spain,1
9349,9349,2021-11-19,Luxembourg,0
9350,9350,2021-11-19,United Kingdom,1
9351,9351,2021-11-19,Spain,0
9352,9352,2021-11-19,Spain,0
9353,9353,2021-11-19,France,1
9354,9354,2021-11-19,France,1
9355,9355,2021-11-19,Spain,0
9356,9356,2021-11-20,Spain,1
9357,9357,2021-11-20,Portugal,0
9358,9358,2021-11-20,Spain,1
9359,9359,2021-11-20,Spain,1
9360,9360,2021-11-20,Spain,1
9361,9361,2021-11-20,Latvia,0
9362,9362,2021-11-20,Spain,0
9363,9363,2021-11-20,Spain,1
9364,9364,2021-11-20,United Kingdom,0
9365,9365,2021-11-20,Latvia,1
9366,9366,2021-11-20,Czech Republic,1
9367,9367,2021-11-20,Spain,0
9368,9368,2021-11-20,Spain,1
9369,9369,2021-11-20,Spain,0
9370,9370,2021-11-20,Czech Republic,0
9371,9371,2021-11-20,Portugal,1
9372,9372,2021-11-20,France,1
9373,9373,2021-11-20,Portugal,1
9374,9374,2021-11-20,Spain,1
9375,9375,2021-11-20,Spain,0
9376,9376,2021-11-20,Spain,0
9377,9377,2021-11-20,United Kingdom,0
9378,9378,2021-11-20,Spain,0
9379,9379,2021-11-20,Italy,1
9380,9380,2021-11-20,United Kingdom,1
9381,9381,2021-11-20,Spain,0
9382,9382,2021-11-20,Italy,1
9383,9383,2021-11-20,Spain,1
9384,9384,2021-11-20,Spain,0
9385,9385,2021-11-20,Spain,1
9386,9386,2021-11-20,Spain,1
9387,9387,2021-11-20,Belgium,1
9388,9388,2021-11-20,Spain,1
9389,9389,2021-11-20,Poland,1
9390,9390,2021-11-20,Croatia,0
9391,9391,2021-11-20,France,0
9392,9392,2021-11-20,Spain,0
9393,9393,2021-11-20,Spain,1
9394,9394,2021-11-20,Spain,0
9395,9395,2021-11-20,Spain,0
9396,9396,2021-11-20,Spain,1
9397,9397,2021-11-20,France,1
