,dia,id_usuario,id_compra
12165,2021-12-12,9348,12165
12166,2021-11-19,9350,12166
12167,2021-11-21,9350,12167
12168,2021-11-19,9353,12168
12169,2021-12-09,9353,12169
12170,2021-11-19,9354,12170
12171,2021-11-25,9354,12171
12172,2021-12-16,9354,12172
12173,2021-12-13,9354,12173
12174,2021-11-20,9356,12174
12175,2021-12-08,9356,12175
12176,2021-11-20,9358,12176
12177,2021-11-26,9358,12177
12178,2021-11-20,9359,12178
12179,2021-11-20,9360,12179
12180,2021-11-24,9360,12180
12181,2021-11-23,9360,12181
12182,2021-11-20,9363,12182
12183,2021-11-21,9363,12183
12184,2021-11-20,9365,12184
12185,2021-11-23,9365,12185
12186,2021-11-20,9366,12186
12187,2021-11-24,9366,12187
12188,2021-11-20,9368,12188
12189,2021-11-20,9371,12189
12190,2021-11-20,9372,12190
12191,2021-12-05,9372,12191
12192,2021-11-28,9372,12192
12193,2021-11-20,9373,12193
12194,2021-11-26,9373,12194
12195,2021-11-20,9374,12195
12196,2021-11-20,9379,12196
12197,2021-11-27,9379,12197
12198,2021-12-03,9379,12198
12199,2021-11-20,9380,12199
12200,2021-11-27,9380,12200
12201,2021-11-21,9380,12201
12202,2021-12-09,9380,12202
12203,2021-11-20,9382,12203
12204,2021-11-22,9382,12204
12205,2021-12-16,9382,12205
12206,2021-12-10,9382,12206
12207,2021-11-20,9383,12207
12208,2021-11-25,9383,12208
12209,2021-11-26,9383,12209
12210,2021-12-01,9383,12210
12211,2021-12-07,9383,12211
12212,2021-12-03,9383,12212
12213,2021-11-20,9385,12213
12214,2021-11-26,9385,12214
12215,2021-11-27,9385,12215
12216,2021-12-12,9385,12216
12217,2021-11-20,9386,12217
12218,2021-11-21,9386,12218
12219,2021-11-25,9386,12219
12220,2021-11-20,9387,12220
12221,2021-11-20,9388,12221
12222,2021-11-21,9388,12222
12223,2021-11-24,9388,12223
12224,2021-12-15,9388,12224
12225,2021-12-11,9388,12225
12226,2021-11-20,9389,12226
12227,2021-12-08,9389,12227
12228,2021-11-20,9393,12228
12229,2021-11-27,9393,12229
12230,2021-11-20,9396,12230
12231,2021-11-25,9396,12231
12232,2021-11-21,9396,12232
12233,2021-11-20,9397,12233
12234,2021-11-27,9397,12234
12235,2021-11-21,9397,12235
12236,2021-11-20,9400,12236
12237,2021-11-24,9400,12237
12238,2021-11-20,9404,12238
12239,2021-11-24,9404,12239
12240,2021-11-20,9406,12240
12241,2021-11-22,9406,12241
12242,2021-11-24,9406,12242
12243,2021-11-20,9407,12243
12244,2021-11-22,9407,12244
12245,2021-11-21,9407,12245
12246,2021-11-20,9408,12246
12247,2021-11-27,9408,12247
12248,2021-11-20,9414,12248
12249,2021-11-22,9414,12249
12250,2021-11-20,9417,12250
12251,2021-12-04,9417,12251
12252,2021-11-20,9419,12252
12253,2021-11-26,9419,12253
12254,2021-11-20,9425,12254
12255,2021-11-25,9425,12255
12256,2021-11-22,9425,12256
12257,2021-11-20,9427,12257
12258,2021-11-20,9428,12258
12259,2021-11-26,9428,12259
12260,2021-11-20,9429,12260
12261,2021-12-01,9429,12261
12262,2021-11-20,9432,12262
12263,2021-11-24,9432,12263
12264,2021-11-21,9432,12264
12265,2021-11-20,9433,12265
12266,2021-11-26,9433,12266
12267,2021-11-23,9433,12267
12268,2021-11-20,9435,12268
12269,2021-11-24,9435,12269
12270,2021-11-24,9435,12270
12271,2021-11-20,9440,12271
12272,2021-12-05,9440,12272
12273,2021-12-12,9440,12273
12274,2021-11-20,9441,12274
12275,2021-11-29,9441,12275
12276,2021-11-20,9442,12276
12277,2021-12-10,9442,12277
12278,2021-12-04,9442,12278
12279,2021-12-10,9442,12279
12280,2021-11-20,9444,12280
12281,2021-11-22,9444,12281
12282,2021-11-25,9444,12282
12283,2021-11-20,9446,12283
12284,2021-11-24,9446,12284
12285,2021-12-17,9446,12285
12286,2021-11-20,9448,12286
12287,2021-11-24,9448,12287
12288,2021-11-22,9448,12288
12289,2021-11-20,9450,12289
12290,2021-11-20,9451,12290
12291,2021-11-23,9451,12291
12292,2021-11-25,9451,12292
12293,2021-11-30,9451,12293
12294,2021-11-20,9454,12294
12295,2021-11-20,9455,12295
12296,2021-11-24,9455,12296
12297,2021-11-20,9457,12297
12298,2021-11-27,9457,12298
12299,2021-11-20,9460,12299
12300,2021-11-23,9460,12300
12301,2021-11-21,9460,12301
12302,2021-11-20,9461,12302
12303,2021-11-21,9461,12303
12304,2021-11-28,9461,12304
12305,2021-11-20,9463,12305
12306,2021-11-26,9463,12306
12307,2021-11-21,9463,12307
12308,2021-11-20,9464,12308
12309,2021-11-26,9464,12309
12310,2021-12-06,9464,12310
12311,2021-12-10,9464,12311
12312,2021-11-20,9471,12312
12313,2021-11-24,9471,12313
12314,2021-11-24,9471,12314
12315,2021-11-20,9472,12315
12316,2021-11-22,9472,12316
12317,2021-11-27,9472,12317
12318,2021-11-20,9473,12318
12319,2021-11-22,9473,12319
12320,2021-12-16,9473,12320
12321,2021-11-20,9475,12321
12322,2021-11-20,9476,12322
12323,2021-11-24,9476,12323
12324,2021-11-20,9478,12324
12325,2021-11-23,9478,12325
12326,2021-11-20,9479,12326
12327,2021-11-26,9479,12327
12328,2021-11-20,9480,12328
12329,2021-11-22,9480,12329
12330,2021-11-23,9480,12330
12331,2021-11-30,9480,12331
12332,2021-12-10,9480,12332
12333,2021-11-20,9483,12333
12334,2021-11-25,9483,12334
12335,2021-11-20,9484,12335
12336,2021-11-27,9484,12336
12337,2021-11-24,9484,12337
12338,2021-12-07,9484,12338
12339,2021-11-20,9486,12339
12340,2021-11-26,9486,12340
12341,2021-11-21,9486,12341
12342,2021-11-20,9488,12342
12343,2021-11-20,9491,12343
12344,2021-12-14,9491,12344
12345,2021-11-20,9492,12345
12346,2021-11-20,9494,12346
12347,2021-11-20,9498,12347
12348,2021-11-22,9498,12348
12349,2021-11-20,9501,12349
12350,2021-11-24,9501,12350
12351,2021-11-20,9502,12351
12352,2021-11-25,9502,12352
12353,2021-11-20,9505,12353
12354,2021-11-24,9505,12354
12355,2021-11-20,9507,12355
12356,2021-11-26,9507,12356
12357,2021-11-20,9508,12357
12358,2021-11-26,9508,12358
12359,2021-11-20,9510,12359
12360,2021-11-22,9510,12360
12361,2021-11-25,9510,12361
12362,2021-11-20,9511,12362
12363,2021-11-26,9511,12363
12364,2021-11-21,9511,12364
12365,2021-12-09,9511,12365
12366,2021-11-20,9513,12366
12367,2021-11-25,9513,12367
12368,2021-11-20,9515,12368
12369,2021-11-23,9515,12369
12370,2021-11-25,9515,12370
12371,2021-12-09,9515,12371
12372,2021-11-20,9516,12372
12373,2021-11-20,9519,12373
12374,2021-11-25,9519,12374
12375,2021-11-20,9520,12375
12376,2021-11-25,9520,12376
12377,2021-11-20,9521,12377
12378,2021-11-20,9523,12378
12379,2021-12-14,9523,12379
12380,2021-11-20,9524,12380
12381,2021-11-26,9524,12381
12382,2021-11-20,9525,12382
12383,2021-11-21,9525,12383
12384,2021-11-21,9525,12384
12385,2021-11-20,9528,12385
12386,2021-11-24,9528,12386
12387,2021-11-26,9528,12387
12388,2021-11-20,9531,12388
12389,2021-11-21,9531,12389
12390,2021-11-20,9532,12390
12391,2021-11-26,9532,12391
12392,2021-11-20,9533,12392
12393,2021-11-22,9533,12393
12394,2021-12-03,9533,12394
12395,2021-11-20,9534,12395
12396,2021-11-20,9537,12396
12397,2021-11-25,9537,12397
12398,2021-11-23,9537,12398
12399,2021-11-20,9538,12399
12400,2021-11-25,9538,12400
12401,2021-11-27,9538,12401
12402,2021-11-20,9539,12402
12403,2021-11-20,9541,12403
12404,2021-11-26,9541,12404
12405,2021-11-25,9541,12405
12406,2021-11-20,9542,12406
12407,2021-11-27,9542,12407
12408,2021-11-20,9543,12408
12409,2021-11-20,9544,12409
12410,2021-11-25,9544,12410
12411,2021-11-20,9546,12411
12412,2021-11-26,9546,12412
12413,2021-11-22,9546,12413
12414,2021-11-20,9547,12414
12415,2021-11-20,9548,12415
12416,2021-11-26,9548,12416
12417,2021-11-20,9550,12417
12418,2021-11-24,9550,12418
12419,2021-11-26,9550,12419
12420,2021-11-20,9551,12420
12421,2021-11-23,9551,12421
12422,2021-11-20,9552,12422
12423,2021-11-20,9554,12423
12424,2021-11-20,9557,12424
12425,2021-11-20,9559,12425
12426,2021-11-27,9559,12426
12427,2021-11-20,9562,12427
12428,2021-11-27,9562,12428
12429,2021-11-20,9563,12429
12430,2021-11-22,9563,12430
12431,2021-11-24,9563,12431
12432,2021-11-20,9564,12432
12433,2021-12-08,9564,12433
12434,2021-11-20,9565,12434
12435,2021-11-20,9566,12435
12436,2021-11-20,9567,12436
12437,2021-11-28,9567,12437
12438,2021-11-20,9570,12438
12439,2021-11-22,9570,12439
12440,2021-11-20,9571,12440
12441,2021-11-20,9572,12441
12442,2021-11-23,9572,12442
12443,2021-12-17,9572,12443
12444,2021-11-20,9573,12444
12445,2021-11-20,9574,12445
12446,2021-11-21,9574,12446
12447,2021-11-23,9574,12447
12448,2021-12-11,9574,12448
12449,2021-12-13,9574,12449
12450,2021-11-20,9576,12450
12451,2021-11-26,9576,12451
12452,2021-11-23,9576,12452
12453,2021-11-20,9577,12453
12454,2021-11-20,9579,12454
12455,2021-11-22,9579,12455
12456,2021-11-25,9579,12456
12457,2021-12-17,9579,12457
12458,2021-11-20,9581,12458
12459,2021-11-26,9581,12459
12460,2021-11-25,9581,12460
12461,2021-11-20,9582,12461
12462,2021-11-21,9582,12462
12463,2021-11-20,9584,12463
12464,2021-11-20,9585,12464
12465,2021-11-21,9585,12465
12466,2021-11-27,9585,12466
12467,2021-11-20,9586,12467
12468,2021-12-10,9586,12468
12469,2021-11-20,9587,12469
12470,2021-11-22,9587,12470
12471,2021-11-20,9593,12471
12472,2021-11-24,9593,12472
12473,2021-11-21,9593,12473
12474,2021-11-20,9595,12474
12475,2021-12-09,9595,12475
12476,2021-11-20,9596,12476
12477,2021-11-21,9600,12477
12478,2021-11-22,9600,12478
12479,2021-12-09,9600,12479
12480,2021-11-21,9601,12480
12481,2021-11-21,9604,12481
12482,2021-11-25,9604,12482
12483,2021-12-13,9604,12483
12484,2021-11-21,9607,12484
12485,2021-11-23,9607,12485
12486,2021-11-26,9607,12486
12487,2021-12-02,9607,12487
12488,2021-11-21,9609,12488
12489,2021-12-14,9609,12489
12490,2021-11-21,9610,12490
12491,2021-11-28,9610,12491
12492,2021-11-22,9610,12492
12493,2021-11-21,9613,12493
12494,2021-11-26,9613,12494
12495,2021-11-21,9614,12495
12496,2021-11-21,9620,12496
12497,2021-11-25,9620,12497
12498,2021-11-26,9620,12498
12499,2021-12-05,9620,12499
12500,2021-11-21,9624,12500
12501,2021-11-24,9624,12501
12502,2021-11-24,9624,12502
12503,2021-12-09,9624,12503
12504,2021-11-21,9626,12504
12505,2021-11-21,9628,12505
12506,2021-11-26,9628,12506
12507,2021-11-21,9629,12507
12508,2021-12-01,9629,12508
12509,2021-11-21,9633,12509
12510,2021-11-26,9633,12510
12511,2021-11-21,9635,12511
12512,2021-11-23,9635,12512
12513,2021-11-28,9635,12513
12514,2021-11-21,9636,12514
12515,2021-11-22,9636,12515
12516,2021-11-26,9636,12516
12517,2021-11-21,9637,12517
12518,2021-11-28,9637,12518
12519,2021-11-24,9637,12519
12520,2021-11-21,9638,12520
12521,2021-11-21,9640,12521
12522,2021-11-28,9640,12522
12523,2021-11-21,9641,12523
12524,2021-11-21,9642,12524
12525,2021-11-26,9642,12525
12526,2021-11-22,9642,12526
12527,2021-11-21,9643,12527
12528,2021-11-23,9643,12528
12529,2021-12-07,9643,12529
12530,2021-11-21,9644,12530
12531,2021-12-06,9644,12531
12532,2021-11-30,9644,12532
12533,2021-12-09,9644,12533
12534,2021-11-21,9645,12534
12535,2021-11-28,9645,12535
12536,2021-11-25,9645,12536
12537,2021-11-21,9649,12537
12538,2021-11-26,9649,12538
12539,2021-11-22,9649,12539
12540,2021-12-05,9649,12540
12541,2021-11-21,9651,12541
12542,2021-11-23,9651,12542
12543,2021-11-21,9653,12543
12544,2021-12-07,9653,12544
12545,2021-11-21,9654,12545
12546,2021-11-27,9654,12546
12547,2021-11-25,9654,12547
12548,2021-11-21,9655,12548
12549,2021-11-24,9655,12549
12550,2021-11-26,9655,12550
12551,2021-11-21,9656,12551
12552,2021-11-25,9656,12552
12553,2021-11-26,9656,12553
12554,2021-11-28,9656,12554
12555,2021-11-21,9657,12555
12556,2021-11-28,9657,12556
12557,2021-11-21,9658,12557
12558,2021-11-23,9658,12558
12559,2021-11-28,9658,12559
12560,2021-11-21,9662,12560
12561,2021-11-24,9662,12561
12562,2021-11-28,9662,12562
12563,2021-11-21,9664,12563
12564,2021-11-23,9664,12564
12565,2021-11-21,9665,12565
12566,2021-12-05,9665,12566
12567,2021-12-09,9665,12567
12568,2021-11-21,9667,12568
12569,2021-11-22,9667,12569
12570,2021-11-26,9667,12570
12571,2021-11-21,9668,12571
12572,2021-11-21,9670,12572
12573,2021-11-28,9670,12573
12574,2021-11-21,9671,12574
12575,2021-11-26,9671,12575
12576,2021-11-23,9671,12576
12577,2021-11-21,9672,12577
12578,2021-11-24,9672,12578
12579,2021-11-24,9672,12579
12580,2021-11-21,9673,12580
12581,2021-11-27,9673,12581
12582,2021-11-28,9673,12582
12583,2021-11-21,9675,12583
12584,2021-11-21,9677,12584
12585,2021-11-21,9680,12585
12586,2021-12-11,9680,12586
12587,2021-12-04,9680,12587
12588,2021-11-21,9683,12588
12589,2021-11-25,9683,12589
12590,2021-11-21,9685,12590
12591,2021-11-28,9685,12591
12592,2021-11-21,9686,12592
12593,2021-11-22,9686,12593
12594,2021-11-23,9686,12594
12595,2021-11-21,9692,12595
12596,2021-11-21,9693,12596
12597,2021-11-21,9696,12597
12598,2021-11-25,9696,12598
12599,2021-11-22,9696,12599
12600,2021-11-21,9698,12600
12601,2021-11-25,9698,12601
12602,2021-11-27,9698,12602
12603,2021-11-21,9701,12603
12604,2021-11-21,9702,12604
12605,2021-11-27,9702,12605
12606,2021-11-23,9702,12606
12607,2021-11-21,9707,12607
12608,2021-11-21,9709,12608
12609,2021-11-21,9710,12609
12610,2021-11-25,9710,12610
12611,2021-11-21,9715,12611
12612,2021-11-21,9717,12612
12613,2021-11-21,9721,12613
12614,2021-11-22,9721,12614
12615,2021-12-13,9721,12615
12616,2021-11-21,9723,12616
12617,2021-11-28,9723,12617
12618,2021-11-22,9723,12618
12619,2021-11-21,9724,12619
12620,2021-11-28,9724,12620
12621,2021-11-22,9724,12621
12622,2021-12-08,9724,12622
12623,2021-11-21,9725,12623
12624,2021-11-27,9725,12624
12625,2021-11-21,9731,12625
12626,2021-11-24,9731,12626
12627,2021-11-21,9732,12627
12628,2021-11-21,9734,12628
12629,2021-12-05,9734,12629
12630,2021-11-21,9739,12630
12631,2021-11-21,9740,12631
12632,2021-11-23,9740,12632
12633,2021-11-24,9740,12633
12634,2021-11-21,9742,12634
12635,2021-11-21,9744,12635
12636,2021-11-25,9744,12636
12637,2021-12-10,9744,12637
12638,2021-11-21,9748,12638
12639,2021-11-21,9749,12639
12640,2021-11-26,9749,12640
12641,2021-11-26,9749,12641
12642,2021-11-21,9750,12642
12643,2021-11-24,9750,12643
12644,2021-11-21,9751,12644
12645,2021-11-26,9751,12645
12646,2021-11-22,9751,12646
12647,2021-12-08,9751,12647
12648,2021-11-21,9753,12648
12649,2021-11-21,9756,12649
12650,2021-11-21,9757,12650
12651,2021-11-24,9757,12651
12652,2021-11-22,9757,12652
12653,2021-11-21,9758,12653
12654,2021-11-24,9758,12654
12655,2021-11-23,9758,12655
12656,2021-12-07,9758,12656
12657,2021-11-21,9762,12657
12658,2021-11-26,9762,12658
12659,2021-11-21,9764,12659
12660,2021-11-28,9764,12660
12661,2021-11-27,9764,12661
12662,2021-11-21,9770,12662
12663,2021-11-21,9771,12663
12664,2021-11-21,9772,12664
12665,2021-11-21,9774,12665
12666,2021-11-25,9774,12666
12667,2021-11-28,9774,12667
12668,2021-11-21,9776,12668
12669,2021-11-24,9776,12669
12670,2021-11-22,9776,12670
12671,2021-11-21,9782,12671
12672,2021-11-22,9782,12672
12673,2021-11-25,9782,12673
12674,2021-12-07,9782,12674
12675,2021-11-21,9783,12675
12676,2021-11-25,9783,12676
12677,2021-11-21,9784,12677
12678,2021-11-21,9788,12678
12679,2021-11-21,9789,12679
12680,2021-11-21,9790,12680
12681,2021-11-21,9792,12681
12682,2021-11-23,9792,12682
12683,2021-11-21,9798,12683
12684,2021-11-25,9798,12684
12685,2021-12-07,9798,12685
12686,2021-11-21,9799,12686
12687,2021-11-25,9799,12687
12688,2021-11-21,9803,12688
12689,2021-11-27,9803,12689
12690,2021-11-25,9803,12690
12691,2021-11-21,9804,12691
12692,2021-11-22,9804,12692
12693,2021-11-25,9804,12693
12694,2021-11-21,9809,12694
12695,2021-11-22,9809,12695
12696,2021-11-25,9809,12696
12697,2021-11-21,9811,12697
12698,2021-11-21,9812,12698
12699,2021-11-28,9812,12699
12700,2021-11-21,9813,12700
12701,2021-11-24,9813,12701
12702,2021-11-27,9813,12702
12703,2021-11-21,9814,12703
12704,2021-11-24,9814,12704
12705,2021-11-21,9815,12705
12706,2021-11-24,9815,12706
12707,2021-11-26,9815,12707
12708,2021-11-21,9817,12708
12709,2021-11-28,9817,12709
12710,2021-11-22,9817,12710
12711,2021-11-21,9818,12711
12712,2021-12-02,9818,12712
12713,2021-12-15,9818,12713
12714,2021-11-21,9822,12714
12715,2021-11-25,9822,12715
12716,2021-11-21,9824,12716
12717,2021-11-25,9824,12717
12718,2021-11-21,9826,12718
12719,2021-11-21,9830,12719
12720,2021-11-21,9834,12720
12721,2021-11-22,9834,12721
12722,2021-11-21,9837,12722
12723,2021-11-22,9840,12723
12724,2021-11-22,9846,12724
12725,2021-11-27,9846,12725
12726,2021-11-23,9846,12726
12727,2021-11-22,9849,12727
12728,2021-11-27,9849,12728
12729,2021-12-11,9849,12729
12730,2021-11-22,9852,12730
12731,2021-11-25,9852,12731
12732,2021-12-11,9852,12732
12733,2021-11-22,9853,12733
12734,2021-11-23,9853,12734
12735,2021-12-06,9853,12735
12736,2021-11-22,9854,12736
12737,2021-11-28,9854,12737
12738,2021-11-22,9856,12738
12739,2021-11-22,9858,12739
12740,2021-11-28,9858,12740
12741,2021-11-22,9859,12741
12742,2021-11-22,9860,12742
12743,2021-11-22,9861,12743
12744,2021-11-26,9861,12744
12745,2021-11-22,9862,12745
12746,2021-11-23,9862,12746
12747,2021-11-28,9862,12747
12748,2021-11-22,9865,12748
12749,2021-11-28,9865,12749
12750,2021-11-22,9867,12750
12751,2021-11-25,9867,12751
12752,2021-11-22,9869,12752
12753,2021-11-25,9869,12753
12754,2021-11-22,9870,12754
12755,2021-11-28,9870,12755
12756,2021-11-29,9870,12756
12757,2021-12-11,9870,12757
12758,2021-11-22,9871,12758
12759,2021-11-22,9872,12759
12760,2021-11-22,9873,12760
12761,2021-11-24,9873,12761
12762,2021-11-29,9873,12762
12763,2021-12-05,9873,12763
12764,2021-11-22,9875,12764
12765,2021-11-28,9875,12765
12766,2021-11-24,9875,12766
12767,2021-11-22,9878,12767
12768,2021-11-22,9882,12768
12769,2021-11-29,9882,12769
12770,2021-11-22,9883,12770
12771,2021-11-26,9883,12771
12772,2021-11-22,9884,12772
12773,2021-11-22,9886,12773
12774,2021-11-22,9889,12774
12775,2021-12-09,9889,12775
12776,2021-11-22,9891,12776
12777,2021-11-22,9893,12777
12778,2021-11-22,9900,12778
12779,2021-11-22,9901,12779
12780,2021-11-27,9901,12780
12781,2021-11-22,9902,12781
12782,2021-11-24,9902,12782
12783,2021-11-22,9906,12783
12784,2021-11-25,9906,12784
12785,2021-11-22,9907,12785
12786,2021-11-27,9907,12786
12787,2021-11-29,9907,12787
12788,2021-12-06,9907,12788
12789,2021-11-22,9908,12789
12790,2021-11-23,9908,12790
12791,2021-11-22,9910,12791
12792,2021-11-22,9911,12792
12793,2021-11-24,9911,12793
12794,2021-11-22,9915,12794
12795,2021-11-25,9915,12795
12796,2021-11-22,9917,12796
12797,2021-11-26,9917,12797
12798,2021-11-22,9919,12798
12799,2021-11-26,9919,12799
12800,2021-12-10,9919,12800
12801,2021-11-22,9920,12801
12802,2021-11-27,9920,12802
12803,2021-11-27,9920,12803
12804,2021-11-22,9922,12804
12805,2021-11-24,9922,12805
12806,2021-11-22,9923,12806
12807,2021-11-23,9923,12807
12808,2021-11-23,9923,12808
12809,2021-11-22,9924,12809
12810,2021-11-26,9924,12810
12811,2021-11-22,9925,12811
12812,2021-11-23,9925,12812
12813,2021-11-22,9927,12813
12814,2021-11-27,9927,12814
12815,2021-11-22,9930,12815
12816,2021-11-26,9930,12816
12817,2021-12-11,9930,12817
12818,2021-11-22,9932,12818
12819,2021-11-28,9932,12819
12820,2021-11-22,9934,12820
12821,2021-11-23,9934,12821
12822,2021-11-29,9934,12822
12823,2021-11-22,9935,12823
12824,2021-11-22,9936,12824
12825,2021-12-13,9936,12825
12826,2021-12-15,9936,12826
12827,2021-11-22,9937,12827
12828,2021-11-27,9937,12828
12829,2021-11-26,9937,12829
12830,2021-11-22,9938,12830
12831,2021-11-27,9938,12831
12832,2021-11-22,9940,12832
12833,2021-11-23,9940,12833
12834,2021-11-23,9940,12834
12835,2021-12-15,9940,12835
12836,2021-12-03,9940,12836
12837,2021-11-22,9941,12837
12838,2021-11-22,9945,12838
12839,2021-11-23,9945,12839
12840,2021-11-24,9945,12840
12841,2021-11-22,9947,12841
12842,2021-11-25,9947,12842
12843,2021-11-22,9948,12843
12844,2021-12-03,9948,12844
12845,2021-11-22,9950,12845
12846,2021-11-23,9950,12846
12847,2021-11-29,9950,12847
12848,2021-11-22,9955,12848
12849,2021-11-29,9955,12849
12850,2021-11-22,9956,12850
12851,2021-11-28,9956,12851
12852,2021-11-25,9956,12852
12853,2021-11-22,9957,12853
12854,2021-11-22,9960,12854
12855,2021-11-22,9961,12855
12856,2021-11-23,9961,12856
12857,2021-11-22,9962,12857
12858,2021-11-22,9963,12858
12859,2021-11-25,9963,12859
12860,2021-11-25,9963,12860
12861,2021-11-22,9964,12861
12862,2021-11-28,9964,12862
12863,2021-12-04,9964,12863
12864,2021-11-22,9965,12864
12865,2021-11-22,9968,12865
12866,2021-11-27,9968,12866
12867,2021-11-22,9969,12867
12868,2021-12-17,9969,12868
12869,2021-11-22,9974,12869
12870,2021-12-17,9974,12870
12871,2021-11-22,9977,12871
12872,2021-11-22,9978,12872
12873,2021-11-22,9980,12873
12874,2021-11-24,9980,12874
12875,2021-11-25,9980,12875
12876,2021-12-02,9980,12876
12877,2021-11-22,9981,12877
12878,2021-11-22,9982,12878
12879,2021-11-23,9982,12879
12880,2021-11-23,9982,12880
12881,2021-11-22,9987,12881
12882,2021-11-29,9987,12882
12883,2021-11-28,9987,12883
12884,2021-12-04,9987,12884
12885,2021-11-22,9988,12885
12886,2021-11-27,9988,12886
12887,2021-11-22,9993,12887
12888,2021-11-24,9993,12888
12889,2021-11-22,9995,12889
12890,2021-11-26,9995,12890
12891,2021-11-22,9996,12891
12892,2021-11-25,9996,12892
12893,2021-12-06,9996,12893
12894,2021-11-22,9998,12894
12895,2021-11-24,9998,12895
12896,2021-11-29,9998,12896
12897,2021-11-22,10003,12897
12898,2021-11-25,10003,12898
12899,2021-11-22,10009,12899
12900,2021-12-06,10009,12900
12901,2021-11-22,10011,12901
12902,2021-11-27,10011,12902
12903,2021-11-22,10012,12903
12904,2021-11-26,10012,12904
12905,2021-12-17,10012,12905
12906,2021-11-22,10014,12906
12907,2021-11-22,10016,12907
12908,2021-11-24,10016,12908
12909,2021-11-23,10016,12909
12910,2021-11-22,10019,12910
12911,2021-11-26,10019,12911
12912,2021-11-22,10020,12912
12913,2021-12-04,10020,12913
12914,2021-11-22,10021,12914
12915,2021-11-23,10021,12915
12916,2021-11-22,10022,12916
12917,2021-11-22,10024,12917
12918,2021-11-25,10024,12918
12919,2021-12-10,10024,12919
12920,2021-11-22,10025,12920
12921,2021-11-26,10025,12921
12922,2021-11-26,10025,12922
12923,2021-11-22,10027,12923
12924,2021-11-24,10027,12924
12925,2021-11-22,10031,12925
12926,2021-11-22,10032,12926
12927,2021-12-13,10032,12927
12928,2021-11-22,10034,12928
12929,2021-11-28,10034,12929
12930,2021-11-22,10036,12930
12931,2021-11-28,10036,12931
12932,2021-11-22,10038,12932
12933,2021-11-27,10038,12933
12934,2021-11-23,10038,12934
12935,2021-11-22,10039,12935
12936,2021-12-17,10039,12936
12937,2021-11-22,10045,12937
12938,2021-11-22,10046,12938
12939,2021-11-23,10046,12939
12940,2021-11-22,10047,12940
12941,2021-11-28,10047,12941
12942,2021-11-23,10047,12942
12943,2021-11-22,10048,12943
12944,2021-11-29,10048,12944
12945,2021-11-29,10048,12945
12946,2021-11-22,10053,12946
12947,2021-11-28,10053,12947
12948,2021-11-29,10053,12948
12949,2021-12-03,10053,12949
12950,2021-11-22,10054,12950
12951,2021-11-22,10055,12951
12952,2021-11-23,10055,12952
12953,2021-11-28,10055,12953
12954,2021-11-22,10057,12954
12955,2021-11-29,10057,12955
12956,2021-11-22,10059,12956
12957,2021-11-22,10061,12957
12958,2021-11-22,10062,12958
12959,2021-11-23,10062,12959
12960,2021-11-22,10063,12960
12961,2021-11-22,10065,12961
12962,2021-11-22,10067,12962
12963,2021-11-29,10067,12963
12964,2021-11-22,10068,12964
12965,2021-12-12,10068,12965
12966,2021-11-22,10069,12966
12967,2021-11-22,10070,12967
12968,2021-11-27,10070,12968
12969,2021-11-22,10074,12969
12970,2021-11-25,10074,12970
12971,2021-11-26,10074,12971
12972,2021-12-03,10074,12972
12973,2021-11-22,10078,12973
12974,2021-11-29,10078,12974
12975,2021-11-25,10078,12975
12976,2021-11-22,10079,12976
12977,2021-12-15,10079,12977
12978,2021-12-15,10079,12978
12979,2021-11-23,10084,12979
12980,2021-11-23,10085,12980
12981,2021-11-23,10087,12981
12982,2021-11-23,10088,12982
12983,2021-12-06,10088,12983
12984,2021-11-23,10090,12984
12985,2021-11-26,10090,12985
12986,2021-12-08,10090,12986
12987,2021-11-23,10093,12987
12988,2021-11-26,10093,12988
12989,2021-11-28,10093,12989
12990,2021-11-23,10096,12990
12991,2021-11-23,10098,12991
12992,2021-11-23,10099,12992
12993,2021-11-27,10099,12993
12994,2021-11-27,10099,12994
12995,2021-11-23,10100,12995
12996,2021-11-26,10100,12996
12997,2021-11-28,10100,12997
12998,2021-11-23,10104,12998
12999,2021-11-30,10104,12999
13000,2021-11-23,10108,13000
13001,2021-11-28,10108,13001
13002,2021-11-30,10108,13002
13003,2021-12-08,10108,13003
13004,2021-11-23,10109,13004
13005,2021-11-26,10109,13005
13006,2021-11-28,10109,13006
13007,2021-11-23,10111,13007
13008,2021-11-24,10111,13008
13009,2021-11-30,10111,13009
13010,2021-11-23,10112,13010
13011,2021-11-23,10113,13011
13012,2021-11-23,10121,13012
13013,2021-11-28,10121,13013
13014,2021-11-23,10123,13014
13015,2021-11-23,10130,13015
13016,2021-11-25,10130,13016
13017,2021-11-27,10130,13017
13018,2021-11-23,10133,13018
13019,2021-11-24,10133,13019
13020,2021-11-27,10133,13020
13021,2021-11-23,10134,13021
13022,2021-11-24,10134,13022
13023,2021-11-28,10134,13023
13024,2021-11-23,10135,13024
13025,2021-11-25,10135,13025
13026,2021-11-30,10135,13026
13027,2021-12-07,10135,13027
13028,2021-11-23,10137,13028
13029,2021-11-29,10137,13029
13030,2021-11-23,10138,13030
13031,2021-11-23,10143,13031
13032,2021-11-24,10143,13032
13033,2021-11-28,10143,13033
13034,2021-11-23,10144,13034
13035,2021-11-28,10144,13035
13036,2021-11-28,10144,13036
13037,2021-11-23,10145,13037
13038,2021-11-23,10148,13038
