,id_compra,id_producto,cantidad
12676,10126,2,1
12677,10127,1,3
12678,10128,1,1
12679,10128,2,2
12680,10129,2,1
12681,10129,0,1
12682,10130,2,1
12683,10131,2,2
12684,10131,0,2
12685,10132,2,2
12686,10132,1,1
12687,10133,0,2
12688,10133,1,1
12689,10134,0,1
12690,10135,0,2
12691,10136,1,1
12692,10137,0,1
12693,10137,1,1
12694,10138,1,2
12695,10139,1,4
12696,10140,2,3
12697,10141,1,1
12698,10142,1,2
12699,10143,1,3
12700,10144,0,1
12701,10145,1,4
12702,10145,2,3
12703,10146,1,1
12704,10147,2,1
12705,10148,0,4
12706,10149,1,1
12707,10149,2,2
12708,10149,0,2
12709,10150,2,2
12710,10151,0,2
12711,10152,0,2
12712,10153,2,1
12713,10154,2,2
12714,10154,1,1
12715,10154,0,2
12716,10155,1,1
12717,10156,2,3
12718,10157,1,3
12719,10158,0,2
12720,10159,0,3
12721,10160,1,2
12722,10161,0,1
12723,10161,1,3
12724,10162,0,1
12725,10163,2,1
12726,10164,1,1
12727,10165,2,2
12728,10166,2,1
12729,10167,1,2
12730,10168,0,1
12731,10169,2,3
12732,10170,0,4
12733,10170,2,1
12734,10171,0,3
12735,10172,1,1
12736,10173,1,3
12737,10173,2,2
12738,10174,0,1
12739,10175,1,1
12740,10176,1,1
12741,10177,1,2
12742,10178,2,1
12743,10178,1,1
12744,10179,2,1
12745,10180,1,1
12746,10180,2,4
12747,10181,2,1
12748,10182,2,1
12749,10183,2,2
12750,10184,1,1
12751,10185,2,1
12752,10186,1,1
12753,10186,0,1
12754,10187,2,1
12755,10187,1,2
12756,10188,0,4
12757,10189,0,1
12758,10190,1,1
12759,10191,1,2
12760,10192,0,2
12761,10192,2,1
12762,10193,2,1
12763,10194,1,1
12764,10195,2,1
12765,10195,1,4
12766,10196,2,1
12767,10197,0,2
12768,10198,2,1
12769,10199,0,1
12770,10200,1,2
12771,10201,1,3
12772,10202,2,1
12773,10203,0,1
12774,10204,2,2
12775,10205,2,3
12776,10206,1,1
12777,10206,0,1
12778,10207,0,1
12779,10207,2,1
12780,10208,1,1
12781,10209,1,3
12782,10210,2,3
12783,10210,1,1
12784,10211,2,1
12785,10211,1,1
12786,10212,0,2
12787,10212,1,2
12788,10213,2,1
12789,10214,1,1
12790,10215,0,2
12791,10216,2,2
12792,10216,1,1
12793,10217,0,1
12794,10218,0,1
12795,10219,0,2
12796,10220,0,1
12797,10221,2,2
12798,10222,1,1
12799,10223,1,4
12800,10223,2,1
12801,10224,0,2
12802,10225,2,2
12803,10226,0,3
12804,10227,1,1
12805,10228,2,4
12806,10228,1,1
12807,10228,0,1
12808,10229,1,2
12809,10230,0,1
12810,10231,2,2
12811,10232,2,1
12812,10233,0,2
12813,10234,0,1
12814,10235,0,1
12815,10236,0,2
12816,10237,2,2
12817,10238,1,1
12818,10239,0,4
12819,10240,2,2
12820,10240,1,2
12821,10241,1,1
12822,10242,1,2
12823,10243,2,1
12824,10244,1,3
12825,10245,1,1
12826,10246,1,1
12827,10246,2,1
12828,10247,0,1
12829,10248,2,1
12830,10249,2,3
12831,10249,0,1
12832,10250,0,1
12833,10251,0,3
12834,10252,1,1
12835,10253,1,1
12836,10253,0,1
12837,10254,1,2
12838,10255,1,2
12839,10255,2,2
12840,10256,2,2
12841,10257,0,1
12842,10258,2,2
12843,10258,0,1
12844,10259,1,1
12845,10260,1,4
12846,10261,1,4
12847,10262,0,1
12848,10263,2,2
12849,10264,0,1
12850,10265,1,1
12851,10266,2,1
12852,10266,1,1
12853,10267,1,1
12854,10268,0,2
12855,10269,1,1
12856,10270,1,2
12857,10271,2,3
12858,10271,0,1
12859,10272,0,1
12860,10273,2,3
12861,10274,1,1
12862,10275,0,2
12863,10276,1,1
12864,10277,1,2
12865,10278,0,4
12866,10279,0,1
12867,10279,1,2
12868,10280,1,4
12869,10281,1,2
12870,10282,2,2
12871,10283,0,1
12872,10284,2,2
12873,10285,0,4
12874,10286,2,1
12875,10286,0,2
12876,10287,1,1
12877,10288,2,1
12878,10289,2,2
12879,10290,2,3
12880,10291,2,1
12881,10291,1,2
12882,10292,0,1
12883,10293,1,3
12884,10294,1,1
12885,10295,0,1
12886,10296,1,1
12887,10296,2,2
12888,10297,0,1
12889,10297,1,2
12890,10298,1,1
12891,10299,1,1
12892,10299,0,1
12893,10300,1,2
12894,10301,0,2
12895,10302,2,1
12896,10303,0,1
12897,10304,0,1
12898,10305,0,1
12899,10306,0,1
12900,10307,1,3
12901,10308,2,2
12902,10309,2,1
12903,10309,1,2
12904,10310,1,1
12905,10311,0,3
12906,10312,0,3
12907,10312,1,2
12908,10313,2,1
12909,10314,0,1
12910,10315,1,3
12911,10316,2,2
12912,10317,1,2
12913,10318,2,1
12914,10319,1,2
12915,10320,2,1
12916,10321,0,4
12917,10322,0,3
12918,10323,1,1
12919,10324,1,1
12920,10325,0,1
12921,10325,1,1
12922,10326,2,1
12923,10327,0,1
12924,10328,1,2
12925,10329,1,2
12926,10329,2,1
12927,10330,2,1
12928,10331,2,1
12929,10332,2,1
12930,10333,1,3
12931,10334,1,2
12932,10335,1,1
12933,10336,1,1
12934,10337,1,2
12935,10338,2,2
12936,10339,2,1
12937,10340,1,4
12938,10341,1,2
12939,10342,2,1
12940,10342,0,1
12941,10343,1,3
12942,10343,0,4
12943,10344,2,4
12944,10345,2,1
12945,10345,0,2
12946,10346,1,4
12947,10346,2,2
12948,10347,0,1
12949,10348,2,1
12950,10349,2,1
12951,10350,2,1
12952,10351,1,3
12953,10352,1,3
12954,10353,1,1
12955,10354,0,1
12956,10355,0,1
12957,10356,2,2
12958,10357,2,2
12959,10358,1,3
12960,10359,2,1
12961,10360,1,4
12962,10361,0,4
12963,10362,0,1
12964,10363,1,1
12965,10363,0,2
12966,10364,1,2
12967,10365,1,1
12968,10365,0,1
12969,10366,1,1
12970,10367,2,1
12971,10367,1,2
12972,10368,2,1
12973,10369,0,1
12974,10370,2,2
12975,10370,0,3
12976,10371,0,4
12977,10372,0,1
12978,10373,0,2
12979,10374,0,3
12980,10374,2,2
12981,10375,1,1
12982,10375,2,1
12983,10376,0,3
12984,10377,2,4
12985,10377,1,1
12986,10378,1,1
12987,10379,1,2
12988,10380,1,2
12989,10381,2,2
12990,10382,0,3
12991,10383,1,2
12992,10384,2,4
12993,10385,2,1
12994,10386,1,2
12995,10386,0,2
12996,10387,2,1
12997,10388,0,2
12998,10389,0,1
12999,10390,1,3
13000,10391,2,2
13001,10392,0,2
13002,10393,2,2
13003,10393,0,1
13004,10394,2,1
13005,10394,1,1
13006,10395,2,1
13007,10396,0,1
13008,10397,0,3
13009,10397,2,1
13010,10398,1,1
13011,10399,2,1
13012,10400,0,2
13013,10401,2,1
13014,10402,1,3
13015,10402,0,1
13016,10403,0,1
13017,10404,2,1
13018,10405,1,3
13019,10405,2,2
13020,10406,0,1
13021,10406,1,1
13022,10407,0,2
13023,10408,1,1
13024,10408,0,1
13025,10409,1,1
13026,10410,1,1
13027,10411,1,1
13028,10411,0,3
13029,10412,1,1
13030,10412,0,1
13031,10413,2,1
13032,10414,0,2
13033,10414,2,3
13034,10415,1,1
13035,10415,0,2
13036,10416,1,1
13037,10416,2,3
13038,10417,2,1
13039,10418,1,1
13040,10419,0,1
13041,10420,0,3
13042,10421,1,1
13043,10422,2,1
13044,10423,0,3
13045,10424,2,1
13046,10425,0,2
13047,10425,1,3
13048,10426,1,2
13049,10426,0,1
13050,10427,0,1
13051,10427,1,1
13052,10428,1,1
13053,10429,2,1
13054,10430,2,2
13055,10431,2,1
13056,10432,2,2
13057,10433,1,1
13058,10434,1,4
13059,10434,0,1
13060,10435,2,4
13061,10436,1,1
13062,10437,1,2
13063,10438,1,2
13064,10439,1,1
13065,10440,2,1
13066,10441,0,2
13067,10442,0,2
13068,10443,1,1
13069,10444,1,4
13070,10445,1,2
13071,10446,0,2
13072,10447,2,3
13073,10448,0,1
13074,10449,1,1
13075,10450,2,1
13076,10451,1,1
13077,10451,0,2
13078,10452,0,2
13079,10453,1,1
13080,10454,2,2
13081,10454,0,1
13082,10455,1,3
13083,10456,1,1
13084,10457,1,3
13085,10457,2,1
13086,10458,1,1
13087,10459,1,2
13088,10460,1,3
13089,10461,2,2
13090,10462,0,2
13091,10463,0,3
13092,10464,2,2
13093,10465,1,1
13094,10466,0,2
13095,10467,0,1
13096,10468,2,1
13097,10469,1,2
13098,10470,1,4
13099,10471,2,2
13100,10471,1,1
13101,10472,0,1
13102,10472,1,4
13103,10473,0,1
13104,10474,0,2
13105,10474,2,2
13106,10475,1,1
13107,10476,1,3
13108,10476,2,1
13109,10477,0,1
13110,10477,1,3
13111,10478,1,1
13112,10479,0,1
13113,10480,1,2
13114,10481,2,1
13115,10482,1,1
13116,10483,1,3
13117,10484,0,3
13118,10485,0,2
13119,10485,1,2
13120,10486,0,1
13121,10487,2,2
13122,10488,0,1
13123,10489,2,1
13124,10490,0,2
13125,10491,0,3
13126,10492,2,1
13127,10493,0,2
13128,10493,2,4
13129,10494,0,1
13130,10494,2,3
13131,10495,1,3
13132,10496,2,1
13133,10497,0,1
13134,10498,0,1
13135,10499,2,2
13136,10499,0,1
13137,10500,0,1
13138,10501,2,2
13139,10502,0,2
13140,10503,1,4
13141,10504,2,1
13142,10505,2,2
13143,10506,0,2
13144,10507,2,1
13145,10507,1,1
13146,10508,2,2
13147,10509,2,1
13148,10509,0,1
13149,10510,2,1
13150,10511,0,1
13151,10512,2,1
13152,10513,2,1
13153,10514,0,2
13154,10515,1,4
13155,10516,2,2
13156,10516,1,2
13157,10517,0,2
13158,10517,2,1
13159,10518,2,3
13160,10519,0,2
13161,10520,2,1
13162,10521,1,2
13163,10522,2,1
13164,10523,1,2
13165,10524,0,1
13166,10525,0,1
13167,10526,2,1
13168,10527,1,2
13169,10528,2,4
13170,10529,0,1
13171,10530,0,1
13172,10531,1,1
13173,10532,2,1
13174,10533,0,1
13175,10534,1,3
13176,10535,2,1
13177,10536,0,3
13178,10537,2,2
13179,10537,1,2
13180,10538,1,4
13181,10539,2,1
13182,10540,1,2
13183,10541,2,1
13184,10541,1,1
13185,10542,1,1
13186,10543,0,2
13187,10544,0,1
13188,10544,1,2
13189,10545,0,1
13190,10546,2,1
13191,10546,0,1
13192,10547,1,2
13193,10548,1,1
13194,10549,0,2
13195,10550,1,4
13196,10551,0,1
13197,10552,0,1
13198,10553,2,2
13199,10554,1,2
13200,10555,2,2
13201,10556,2,1
13202,10557,1,1
13203,10558,2,2
13204,10559,0,1
13205,10560,1,3
13206,10561,0,2
13207,10562,2,1
13208,10563,0,1
13209,10564,0,4
13210,10565,1,2
13211,10565,2,4
13212,10566,2,3
13213,10567,2,1
13214,10568,2,2
13215,10569,2,1
13216,10570,0,1
13217,10571,1,1
13218,10572,1,1
13219,10573,0,2
13220,10574,0,1
13221,10574,2,4
13222,10575,0,1
13223,10576,2,1
13224,10577,0,2
13225,10578,1,1
13226,10579,0,1
13227,10580,2,1
13228,10580,1,1
13229,10581,0,1
13230,10582,1,1
13231,10582,2,3
13232,10583,1,2
13233,10584,1,3
13234,10585,2,1
13235,10585,1,3
13236,10585,0,1
13237,10586,1,3
13238,10587,0,2
13239,10588,2,2
13240,10589,0,1
13241,10590,2,3
13242,10591,1,1
13243,10592,2,1
13244,10592,1,3
13245,10593,1,1
13246,10594,0,1
13247,10595,0,1
13248,10596,2,2
13249,10597,1,3
13250,10597,2,2
13251,10598,1,2
13252,10598,2,1
13253,10599,0,2
13254,10600,2,2
13255,10600,1,4
13256,10601,0,4
13257,10602,0,3
13258,10603,0,4
13259,10604,0,1
13260,10605,1,1
13261,10606,0,1
13262,10607,2,2
13263,10608,1,1
13264,10609,0,1
13265,10610,0,2
13266,10611,2,2
13267,10612,1,1
13268,10612,2,4
13269,10613,1,1
13270,10614,2,1
13271,10615,1,1
13272,10616,0,3
13273,10617,2,3
13274,10618,2,4
13275,10619,1,2
13276,10620,0,2
13277,10621,2,1
13278,10622,1,4
13279,10623,0,1
13280,10623,2,2
13281,10624,1,3
13282,10625,0,3
13283,10625,2,3
13284,10626,0,2
13285,10626,1,1
13286,10627,2,1
13287,10628,1,2
13288,10629,0,3
13289,10630,1,2
13290,10631,0,1
13291,10632,1,1
13292,10632,2,3
13293,10633,1,1
13294,10633,0,1
13295,10634,1,2
13296,10635,2,3
13297,10636,1,2
13298,10637,1,3
13299,10637,2,4
13300,10638,1,1
13301,10639,1,1
13302,10640,0,1
13303,10641,0,1
13304,10641,1,3
13305,10642,1,2
13306,10643,0,1
13307,10644,1,2
13308,10645,0,2
13309,10646,0,1
13310,10647,0,1
13311,10647,2,1
13312,10648,2,2
13313,10649,2,1
13314,10650,0,1
13315,10651,0,1
13316,10651,2,1
13317,10652,2,1
13318,10653,0,1
13319,10654,0,2
13320,10654,1,2
13321,10655,0,3
13322,10656,0,1
13323,10657,0,1
13324,10658,2,2
13325,10658,1,2
13326,10659,0,1
13327,10660,1,2
13328,10661,1,1
13329,10662,1,1
13330,10663,0,4
13331,10663,2,2
13332,10664,2,1
13333,10665,2,1
13334,10666,0,1
13335,10667,2,2
13336,10668,0,1
13337,10668,2,1
13338,10669,2,1
13339,10670,2,2
13340,10671,1,2
13341,10672,0,2
13342,10672,2,3
13343,10673,2,1
13344,10674,0,1
13345,10675,0,1
13346,10676,0,1
13347,10677,1,1
13348,10678,2,3
13349,10679,2,2
13350,10680,1,1
13351,10681,2,2
13352,10682,1,2
13353,10683,0,1
13354,10684,0,2
13355,10685,2,1
13356,10686,2,1
13357,10687,1,3
13358,10688,1,1
13359,10688,0,2
13360,10689,0,1
13361,10690,1,4
13362,10691,1,1
13363,10692,2,2
13364,10693,2,2
13365,10693,1,1
13366,10694,2,1
13367,10695,1,3
13368,10695,2,3
13369,10696,0,3
13370,10697,0,1
13371,10698,1,1
13372,10699,0,2
13373,10699,2,3
13374,10700,2,1
13375,10700,1,1
13376,10701,2,2
13377,10702,2,1
13378,10703,2,1
13379,10704,1,1
13380,10705,2,4
13381,10706,2,2
13382,10707,0,3
13383,10707,1,3
13384,10708,0,3
13385,10709,0,1
13386,10710,0,1
13387,10711,0,2
13388,10712,0,1
13389,10713,1,3
13390,10714,1,3
13391,10714,2,1
13392,10715,1,1
13393,10716,0,2
13394,10717,0,1
13395,10718,2,2
13396,10719,0,1
13397,10719,1,1
13398,10720,2,2
13399,10721,1,1
13400,10721,2,1
13401,10722,1,3
13402,10723,2,1
13403,10724,2,4
13404,10725,0,1
13405,10726,2,1
13406,10727,0,1
13407,10728,1,1
13408,10729,1,1
13409,10729,2,1
13410,10730,0,2
13411,10730,2,1
13412,10731,1,1
13413,10732,2,1
13414,10733,0,1
13415,10734,0,1
13416,10735,1,2
13417,10736,1,2
13418,10737,1,2
13419,10738,2,2
13420,10739,1,2
13421,10740,1,1
13422,10741,1,2
13423,10742,2,1
13424,10743,0,1
13425,10744,0,2
13426,10745,1,1
13427,10746,0,2
13428,10746,1,2
13429,10747,2,1
13430,10748,1,2
13431,10749,2,2
13432,10750,0,2
13433,10751,2,1
13434,10752,1,4
13435,10752,0,1
13436,10753,0,2
13437,10754,0,2
13438,10755,2,3
13439,10756,1,1
13440,10757,0,1
13441,10758,0,4
13442,10758,1,1
13443,10759,1,1
13444,10760,0,2
13445,10761,0,1
13446,10762,1,4
13447,10763,2,1
13448,10764,2,1
13449,10765,0,1
13450,10766,1,1
13451,10767,2,2
13452,10768,1,1
13453,10768,2,3
13454,10769,1,2
13455,10769,2,2
13456,10770,0,1
13457,10771,0,1
13458,10771,2,1
13459,10772,1,3
13460,10773,2,2
13461,10774,2,1
13462,10775,2,1
13463,10776,0,2
13464,10777,1,2
13465,10777,2,1
13466,10778,0,1
13467,10779,1,1
13468,10779,0,2
13469,10780,0,1
13470,10781,0,1
13471,10782,0,3
13472,10783,2,1
13473,10783,0,1
13474,10784,1,4
13475,10784,2,2
13476,10785,0,1
13477,10786,2,1
13478,10787,1,1
13479,10788,2,3
13480,10789,2,2
13481,10789,1,2
13482,10790,1,1
13483,10791,1,1
13484,10792,1,1
13485,10793,1,1
13486,10793,0,1
13487,10794,0,1
13488,10795,2,2
13489,10796,0,1
13490,10797,2,1
13491,10798,2,2
13492,10799,2,1
13493,10799,0,2
13494,10800,2,3
13495,10801,2,1
13496,10802,0,1
13497,10803,0,2
13498,10804,2,4
13499,10805,1,1
13500,10806,1,1
13501,10807,1,3
13502,10808,0,1
13503,10808,2,1
13504,10809,2,2
13505,10810,0,1
13506,10811,1,2
13507,10812,2,1
13508,10813,1,1
13509,10813,0,1
13510,10814,1,1
13511,10815,2,3
13512,10816,1,2
13513,10817,1,1
13514,10818,1,4
13515,10819,1,4
13516,10820,1,3
13517,10821,0,1
13518,10822,1,1
13519,10823,0,2
13520,10824,2,1
13521,10825,2,3
13522,10825,0,2
13523,10826,1,3
13524,10826,2,2
13525,10827,0,1
13526,10828,2,1
13527,10829,2,1
13528,10829,0,1
13529,10830,2,2
13530,10830,0,2
13531,10831,0,2
13532,10832,0,1
13533,10833,0,1
13534,10834,1,1
13535,10835,0,3
13536,10836,1,1
13537,10837,1,3
13538,10837,2,2
13539,10838,2,4
13540,10839,2,1
13541,10840,1,2
13542,10841,1,4
13543,10842,2,1
13544,10843,0,3
13545,10844,0,2
13546,10844,2,1
13547,10845,2,2
13548,10845,0,2
13549,10846,2,1
13550,10846,1,1
13551,10847,2,4
13552,10848,2,1
13553,10848,0,2
13554,10849,1,1
13555,10850,1,3
13556,10851,2,1
13557,10852,0,1
13558,10852,1,3
13559,10853,2,1
13560,10854,2,1
13561,10854,1,1
13562,10855,2,1
13563,10855,1,2
13564,10856,2,2
13565,10857,1,3
13566,10858,1,1
13567,10859,0,1
13568,10860,2,1
13569,10861,2,2
13570,10862,2,1
13571,10863,0,1
13572,10863,1,1
13573,10864,2,2
13574,10865,1,1
13575,10866,0,1
13576,10866,2,3
13577,10867,1,2
13578,10867,2,3
13579,10868,1,1
13580,10869,2,2
13581,10869,1,3
13582,10870,1,2
13583,10871,1,2
13584,10871,2,1
13585,10872,1,2
13586,10873,1,2
13587,10874,1,1
13588,10875,1,2
13589,10875,0,1
13590,10876,0,3
13591,10877,0,2
13592,10878,2,1
13593,10878,1,1
13594,10879,0,2
13595,10880,0,1
13596,10881,1,1
13597,10882,0,1
13598,10883,2,4
13599,10884,1,1
13600,10885,2,1
13601,10886,0,2
13602,10887,0,1
13603,10887,2,1
13604,10888,0,2
13605,10889,1,4
13606,10890,0,1
13607,10891,1,4
13608,10892,0,2
13609,10893,2,2
13610,10894,1,2
13611,10895,2,2
13612,10896,2,1
13613,10897,0,3
13614,10898,1,1
13615,10899,0,4
13616,10900,0,2
13617,10901,0,1
13618,10901,1,1
13619,10902,0,2
13620,10903,1,2
13621,10903,0,3
13622,10904,1,1
13623,10905,1,2
13624,10906,0,1
13625,10906,2,2
13626,10907,0,2
13627,10907,1,2
13628,10908,2,1
13629,10909,1,3
13630,10910,0,1
13631,10910,2,2
13632,10911,0,1
13633,10912,2,1
13634,10913,2,1
13635,10914,0,3
13636,10915,0,2
13637,10916,1,2
13638,10917,0,4
13639,10918,0,1
13640,10918,2,2
13641,10919,1,1
13642,10920,0,1
13643,10920,1,1
13644,10921,1,1
13645,10921,0,1
13646,10922,1,1
13647,10923,1,2
13648,10923,2,2
13649,10924,2,3
13650,10925,1,1
13651,10926,1,1
13652,10927,1,2
13653,10928,0,1
13654,10929,0,2
13655,10930,1,2
13656,10931,1,2
13657,10931,0,1
13658,10932,1,3
13659,10933,2,1
13660,10933,0,2
13661,10934,2,1
13662,10934,0,1
13663,10935,2,2
13664,10935,0,2
13665,10936,1,2
13666,10937,0,1
13667,10938,0,1
13668,10939,1,2
13669,10940,2,2
13670,10941,2,2
13671,10942,2,3
13672,10943,2,2
13673,10944,0,1
13674,10945,2,2
13675,10946,1,2
13676,10947,2,1
13677,10948,1,2
13678,10949,1,2
13679,10949,0,1
13680,10950,2,2
13681,10951,1,1
13682,10952,1,2
13683,10953,0,2
13684,10954,2,2
13685,10954,1,1
13686,10954,0,2
13687,10955,1,2
13688,10956,2,1
13689,10957,2,1
13690,10958,0,1
13691,10958,2,3
13692,10959,1,1
13693,10959,2,4
13694,10960,1,1
13695,10961,2,2
13696,10962,0,3
13697,10963,0,2
13698,10964,1,1
13699,10965,0,1
13700,10966,2,2
13701,10967,1,1
13702,10968,2,1
13703,10968,0,1
13704,10969,0,1
13705,10970,0,4
13706,10970,2,1
13707,10971,1,1
13708,10972,1,1
13709,10972,2,2
13710,10973,0,2
13711,10974,1,1
13712,10975,0,1
13713,10975,2,1
13714,10976,1,1
13715,10977,0,2
13716,10977,2,2
13717,10978,2,1
13718,10979,2,2
13719,10980,2,1
13720,10981,1,2
13721,10981,0,1
13722,10982,0,3
13723,10983,1,2
13724,10983,0,1
13725,10984,0,4
13726,10984,1,2
13727,10985,0,1
13728,10986,1,1
13729,10987,1,1
13730,10988,1,3
13731,10989,0,3
13732,10990,0,1
13733,10991,0,2
13734,10992,1,2
13735,10993,2,2
13736,10993,0,2
13737,10994,0,1
13738,10995,2,2
13739,10996,1,2
13740,10997,1,2
13741,10998,2,2
13742,10999,1,1
13743,11000,1,2
13744,11001,2,3
13745,11002,0,2
13746,11003,1,1
13747,11004,1,1
13748,11004,0,1
13749,11005,1,2
13750,11006,2,1
13751,11007,0,4
13752,11008,1,1
13753,11009,2,2
13754,11010,1,4
13755,11010,0,1
13756,11011,1,2
13757,11012,1,4
13758,11013,2,1
13759,11014,0,1
13760,11015,2,2
13761,11016,0,2
13762,11017,0,3
13763,11018,0,1
13764,11019,1,2
13765,11020,1,1
13766,11021,0,2
13767,11022,0,1
13768,11023,1,2
13769,11024,1,2
13770,11025,0,3
13771,11026,1,2
13772,11027,0,3
13773,11028,1,1
13774,11029,0,1
13775,11030,2,1
13776,11030,1,1
13777,11031,2,3
13778,11031,1,1
13779,11032,0,3
13780,11033,1,2
13781,11033,2,1
13782,11034,2,2
13783,11035,1,4
13784,11035,2,3
13785,11036,2,1
13786,11036,1,1
13787,11037,1,1
13788,11038,2,2
13789,11039,2,1
13790,11040,2,4
13791,11041,1,1
13792,11042,2,3
13793,11043,2,1
13794,11044,1,1
13795,11045,0,3
13796,11046,2,2
13797,11047,0,2
13798,11048,1,4
13799,11049,2,1
13800,11050,1,1
13801,11051,2,2
13802,11052,0,1
13803,11053,2,1
13804,11054,2,3
13805,11055,2,2
13806,11056,1,1
13807,11056,0,1
13808,11057,0,2
13809,11057,1,1
13810,11058,0,1
13811,11059,0,1
13812,11060,0,1
13813,11061,1,3
13814,11062,0,1
13815,11062,2,2
13816,11063,2,2
13817,11064,0,1
13818,11065,2,4
13819,11065,1,1
13820,11066,0,1
13821,11066,1,1
13822,11067,1,1
13823,11068,0,1
13824,11069,2,1
13825,11070,2,1
13826,11071,2,1
13827,11071,1,1
13828,11072,2,1
13829,11073,0,1
13830,11073,1,3
13831,11074,0,3
13832,11075,2,3
13833,11076,2,2
13834,11077,2,1
13835,11077,0,1
13836,11078,0,1
13837,11079,0,4
13838,11080,0,1
13839,11081,2,4
13840,11081,1,3
13841,11081,0,1
13842,11082,1,2
13843,11082,2,3
13844,11083,2,1
13845,11084,2,2
13846,11084,0,4
13847,11085,0,2
13848,11086,2,2
13849,11087,2,4
13850,11088,0,2
13851,11089,1,1
13852,11090,0,1
13853,11091,0,4
13854,11091,2,1
13855,11092,1,1
13856,11093,0,1
13857,11094,0,2
13858,11095,0,1
13859,11096,0,3
13860,11097,2,2
13861,11098,2,1
13862,11098,1,2
13863,11099,0,1
13864,11100,2,2
13865,11101,2,2
13866,11102,0,3
13867,11103,2,2
13868,11104,0,2
13869,11105,0,3
13870,11106,0,2
13871,11107,1,2
13872,11107,2,3
13873,11108,0,2
13874,11109,2,2
13875,11110,0,1
13876,11111,2,3
13877,11112,1,2
13878,11113,2,2
13879,11114,0,1
13880,11115,0,2
13881,11116,0,2
13882,11117,0,1
13883,11118,0,1
13884,11119,1,2
13885,11119,2,4
13886,11120,0,1
13887,11121,2,1
13888,11122,2,1
13889,11123,2,2
13890,11123,1,2
13891,11124,0,1
13892,11124,1,2
13893,11125,1,1
13894,11125,2,3
13895,11126,0,1
13896,11126,2,1
13897,11127,0,2
13898,11128,2,3
13899,11129,1,1
13900,11130,2,1
13901,11131,0,2
13902,11132,1,1
13903,11133,0,1
13904,11134,0,3
13905,11134,2,1
13906,11135,1,2
13907,11136,2,1
13908,11137,0,1
13909,11137,2,1
13910,11138,1,1
13911,11139,2,2
13912,11140,2,1
13913,11140,1,2
13914,11141,0,3
13915,11142,0,2
13916,11143,2,2
13917,11144,2,4
13918,11145,1,2
13919,11146,1,2
13920,11147,0,2
13921,11147,1,3
13922,11148,1,2
13923,11149,2,2
13924,11150,1,2
13925,11151,1,1
13926,11152,0,2
13927,11153,0,2
13928,11154,0,2
13929,11155,0,2
13930,11155,1,1
13931,11156,2,1
13932,11157,2,1
13933,11157,1,2
13934,11158,1,1
13935,11159,2,1
13936,11160,0,1
13937,11161,0,1
13938,11162,0,1
13939,11163,1,1
13940,11164,2,2
13941,11165,1,1
13942,11166,2,1
13943,11167,1,1
13944,11168,0,1
13945,11169,0,3
13946,11170,0,2
13947,11171,0,2
13948,11171,2,1
13949,11171,1,2
13950,11172,0,1
13951,11173,0,2
13952,11174,0,1
13953,11174,2,2
13954,11175,0,2
13955,11176,0,1
13956,11177,2,1
13957,11178,0,4
13958,11178,2,3
13959,11179,2,1
13960,11180,2,2
13961,11181,1,2
13962,11181,2,2
13963,11182,2,1
13964,11183,2,1
13965,11184,2,1
13966,11185,1,2
13967,11185,2,1
13968,11186,1,1
13969,11186,2,3
13970,11187,0,1
13971,11187,1,2
13972,11188,0,1
13973,11189,2,1
13974,11190,1,1
13975,11190,2,1
13976,11191,0,1
13977,11192,2,1
13978,11193,2,2
13979,11194,0,4
13980,11195,2,1
13981,11196,2,2
13982,11196,0,1
13983,11197,0,2
13984,11198,2,2
13985,11199,1,1
13986,11199,0,2
13987,11200,2,3
13988,11200,1,2
13989,11200,0,1
13990,11201,2,1
13991,11201,0,2
13992,11202,1,2
13993,11203,2,2
13994,11203,0,3
13995,11204,1,3
13996,11204,2,1
13997,11205,0,1
13998,11206,1,2
13999,11206,0,1
14000,11207,2,3
14001,11208,1,2
14002,11209,2,4
14003,11210,1,2
14004,11210,0,2
14005,11211,2,1
14006,11212,1,1
14007,11213,2,2
14008,11214,2,1
14009,11215,1,2
14010,11216,0,4
14011,11217,2,1
14012,11218,2,1
14013,11218,0,2
14014,11219,0,2
14015,11220,1,2
14016,11221,1,1
14017,11221,0,2
14018,11222,1,1
14019,11223,0,1
14020,11223,1,2
14021,11224,2,3
14022,11225,2,1
14023,11225,0,2
14024,11226,0,1
14025,11227,2,3
14026,11228,1,1
14027,11229,0,2
14028,11230,2,2
14029,11230,1,3
14030,11231,0,2
14031,11231,2,2
14032,11232,2,1
14033,11233,0,2
14034,11234,0,3
14035,11235,0,4
14036,11236,0,2
14037,11237,2,2
14038,11237,0,3
14039,11238,1,2
14040,11238,0,1
14041,11238,2,1
14042,11239,0,2
14043,11240,0,2
14044,11241,0,1
14045,11242,1,1
14046,11242,2,1
14047,11243,0,1
14048,11244,0,1
14049,11245,0,2
14050,11246,0,4
14051,11247,2,1
14052,11247,1,2
14053,11248,2,1
14054,11249,2,1
14055,11250,2,3
14056,11251,1,1
14057,11251,0,2
14058,11252,0,1
14059,11252,2,3
14060,11253,2,2
14061,11254,2,3
14062,11255,0,3
14063,11256,2,1
14064,11257,0,1
14065,11258,2,1
14066,11259,2,1
14067,11260,0,1
14068,11261,2,2
14069,11262,0,4
14070,11263,1,1
14071,11264,2,1
14072,11265,0,1
14073,11266,1,3
